Event_ID,Timestamp,Vehicle_ID,Is_Violation,Violation_Type,Details,Speed_KPH,Throttle,Brake,Steer,Heading,Latitude,Longitude,Altitude,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,LiDAR_Points,Proximity_Alert,Collision_Partner,Traffic_Light_State,Lane_Type
93ff9a2d,2025-04-13 12:49:16,f2b02d2f,0,0.9251613198377249,0.0,1.0,-0.0002485241857357323,-89.3873291015625,-0.0004582542562729941,-0.0009640072621754307,-0.006037826184183359,-4.408318519592285,0.0071926116943359375,9.80082893371582,4.586484283208847e-05,-0.004673132672905922,-0.0015040747821331024,5344,1,None,Red,Driving
d11a5ee1,2025-04-13 12:49:17,e56fba8c,1,17.86935382817341,0.07979339361190796,0.0,0.000870533986017108,169.99600219726562,0.0005895926016563635,-0.0001585051487604028,-0.0013595962664112449,-0.8592124581336975,-0.009733378887176514,9.866135597229004,-7.54857319407165e-05,-0.0010811957763507962,-0.0005352831212803721,5368,1,None,None,Driving
125a6df9,2025-04-13 12:49:18,e56fba8c,0,15.469299530029545,0.8500000238418579,0.0,0.05622866004705429,173.61166381835938,0.0005869542391394589,-0.0001792701569715303,0.004623603541404009,-1.6270513534545898,0.5589284896850586,9.761504173278809,-0.037254124879837036,0.03205195441842079,0.1597958654165268,5440,1,None,None,Driving
d029f88b,2025-04-13 12:49:19,23bcc889,1,20.077376971623377,0.5103855729103088,0.0,-0.03587397187948227,-173.6263427734375,0.0006046069925389475,0.00021918729816795482,0.03895729035139084,-0.1968720257282257,-0.2249598205089569,9.814584732055664,0.0016923858784139156,0.0011395501205697656,-0.13981561362743378,5608,1,None,None,Driving
e2ae189f,2025-04-13 12:49:20,23bcc889,0,19.983675428160137,0.7455567121505737,0.0,-0.08752850443124771,-174.66726684570312,0.0006060396694493875,0.00020438123963882474,0.03897895663976669,-0.3188846707344055,-0.02807452529668808,9.813262939453125,0.00023817703186068684,0.0009402013383805752,-0.07291651517152786,5416,1,None,None,Driving
aed065f5,2025-04-13 12:49:21,c860a016,1,14.13541567271018,0.0,1.0,0.0,0.14575619995594025,-0.00022363639939726454,0.0006844005302877024,-0.006479148752987385,-5.168250560760498,0.0006101705366745591,9.980122566223145,-5.2679657528642565e-05,0.035015903413295746,-1.2240101568750106e-05,5236,1,None,Red,Driving
e975264c,2025-04-13 12:49:22,c860a016,0,0.03167052913460378,0.0,1.0,0.001887036021798849,0.07307477295398712,-0.00022367140417145492,0.0006952287412468618,-0.0020234680268913507,0.12583155930042267,-0.0033196285367012024,9.49288272857666,-0.00013628735905513167,-0.0541030578315258,-2.660958853084594e-05,4952,1,None,Red,Driving
c6271c21,2025-04-13 12:49:25,8bb7bae6,1,15.291141023567466,0.0,1.0,0.0,-179.83026123046875,-0.00014784181833249477,-0.0007311694398616676,-0.0012614440638571978,-4.334055423736572,-0.000933084636926651,9.796578407287598,5.064375727670267e-06,0.011887481436133385,-0.00024317685165442526,5060,1,None,Red,Driving
0cbf831d,2025-04-13 12:49:26,8bb7bae6,0,2.6258330786462634,0.0,1.0,0.0017708400264382362,-179.81411743164062,-0.00014780844128381432,-0.0007425314093224692,-0.001576118404045701,-15.5005464553833,-0.06597566604614258,9.69304370880127,-0.0003631596337072551,0.04473927989602089,0.01502462849020958,5544,1,None,Red,Driving
74fd909c,2025-04-13 12:49:41,e6b7d215,1,10.564025930413374,0.0,1.0,0.0,89.83621978759766,-0.0009538620125937314,-0.0004357471310460468,-0.0107879638671875,-5.013933181762695,-0.0005717277526855469,9.865140914916992,2.5890767574310303e-07,0.01605529710650444,-9.973891792469658e-07,5400,1,None,Red,Driving
83ae52fa,2025-04-13 12:49:42,e6b7d215,0,0.002461585805957069,0.0,1.0,0.0003670363512355834,89.83576202392578,-0.000956792270002893,-0.0004357387353839447,-0.009994887746870518,-0.009696777909994125,0.0013073193840682507,9.795795440673828,-4.4796615839004517e-07,-0.015397561714053154,-1.6484955267515033e-06,5392,1,None,Red,Driving
679c3524,2025-04-13 12:49:42,23bcc889,1,12.012170763214229,0.0,1.0,0.00017573311924934387,-179.40528869628906,0.0006128971777030756,-0.00020044194357850668,0.03919929265975952,-6.062384605407715,-0.009610220789909363,9.817906379699707,-9.559137106407434e-05,0.006280950270593166,-0.0005344364326447248,5096,1,None,Red,Driving
b0f8574e,2025-04-13 12:49:43,23bcc889,0,0.0005702694174886582,0.0,1.0,-0.000870533986017108,-179.40811157226562,0.0006129888103743042,-0.00020912634792090147,0.04009338468313217,-20.013532638549805,0.15402978658676147,9.849133491516113,-3.089968231506646e-05,0.01061272993683815,-2.232412589364685e-05,5408,1,None,Red,Driving
72292551,2025-04-13 12:49:47,67620aac,1,15.079239233188092,0.0,0.699999988079071,-0.04025997966527939,72.68579864501953,-9.744240172437912e-05,-0.0004169606548463027,-0.0001686477626208216,3.1801986694335938,-0.5060007572174072,9.901987075805664,0.012075303122401237,-0.038338884711265564,-0.11825849115848541,5472,1,None,None,Driving
f1a27bfe,2025-04-13 12:49:48,67620aac,0,14.368861069207197,0.0,0.699999988079071,-0.01720496639609337,71.3988037109375,-0.00011659965777255366,-0.0004104715276695598,0.0005982971051707864,-2.3979663848876953,-0.07197201251983643,9.974096298217773,-0.0024174200370907784,0.011162279173731804,-0.032512079924345016,5252,1,None,None,Driving
6f167d51,2025-04-13 12:49:56,701066c9,1,14.484364633084358,0.0,1.0,0.0,-89.60733032226562,-0.0004552675937219419,0.0009523978776926815,0.14174160361289978,-4.751539707183838,0.00250244140625,9.825557708740234,1.8135644495487213e-05,0.007897262461483479,-4.778138463734649e-05,5360,1,None,Red,Driving
2accb86d,2025-04-13 12:49:57,701066c9,0,0.0070004429011426015,0.0,1.0,-0.001010760897770524,-89.54988861083984,-0.00044371252401731454,0.0009524721707352829,0.14295069873332977,-17.036460876464844,0.1284637451171875,9.620305061340332,0.00022869417443871498,-0.0014313100837171078,4.792354957317002e-08,5508,1,None,Red,Driving
f5e7483d,2025-04-13 12:49:59,67620aac,1,20.29294554205778,0.38558876514434814,0.0,0.03488854691386223,10.557640075683594,-0.0002253924463389012,-0.00020882023180025634,0.0018279266078025103,-1.3750054836273193,0.3972491919994354,9.80167007446289,-0.038087427616119385,0.02207559533417225,0.12072247266769409,5256,1,None,None,Driving
67f67db0,2025-04-13 12:50:00,67620aac,0,20.85097493464119,0.34045469760894775,0.0,0.0013649675529450178,11.90302848815918,-0.0002288918268504858,-0.00019188988228524786,0.0015153121203184128,1.3307948112487793,0.130167156457901,9.769625663757324,-0.0015371653717011213,-0.024429257959127426,0.02341001108288765,5084,1,None,None,Driving
70bb93d5,2025-04-13 12:50:09,21d62364,1,18.460299204848198,0.8500000238418579,0.0,-0.18002857267856598,-105.48353576660156,0.0005048878414868341,-0.00041690592883660043,-0.01960170641541481,2.471039295196533,-1.828371286392212,9.734264373779297,-0.03367732837796211,-0.008277475833892822,-0.25056344270706177,4852,1,vehicle.citroen.c3,None,Driving
6397b780,2025-04-13 12:50:10,21d62364,0,21.81133175067826,0.0,0.2694510817527771,-0.056881971657276154,-109.57284545898438,0.0005194153524996636,-0.0004222009529863647,-0.019838562235236168,0.6709198951721191,-0.6735582947731018,9.870271682739258,0.004174523055553436,0.014642377384006977,-0.16348740458488464,5096,1,vehicle.citroen.c3,None,Driving
08812878,2025-04-13 12:50:13,c860a016,1,16.031941443967376,0.8500000238418579,0.0,-0.13728903234004974,-57.59715270996094,-0.00015950490077898394,0.0009249055453771714,-0.0048807524144649506,-0.5906752943992615,-1.3253731727600098,9.618060111999512,0.005415393505245447,-0.020117204636335373,-0.2641087770462036,5068,1,None,None,Driving
e036e781,2025-04-13 12:50:13,c860a016,0,18.941500545409728,0.8500000238418579,0.0,-0.11505762487649918,-62.25117492675781,-0.00014602098769955774,0.0009318343311039958,-0.00879592914134264,2.9787721633911133,-0.8861207962036133,9.934845924377441,-0.00917475763708353,-0.004405076149851084,-0.2784930169582367,5452,1,None,None,Driving
5f81c54e,2025-04-13 12:50:31,4bac2da4,1,19.617645154186178,0.6806736588478088,0.0,0.17643189430236816,-165.95370483398438,-0.0011513530008500084,-0.0006551263300620496,-0.0034284591674804688,-0.03869001567363739,0.39459916949272156,9.809572219848633,-0.007854536175727844,0.0005166549235582352,0.21569934487342834,5356,1,None,None,Driving
f482ba58,2025-04-13 12:50:32,4bac2da4,0,19.758776455828023,0.7880353331565857,0.0,0.14380145072937012,-161.27346801757812,-0.0011449260358347146,-0.0006736866374051657,-0.0034436415880918503,0.15963877737522125,0.6961103677749634,9.807926177978516,-0.0026234423276036978,-0.00022417190484702587,0.153640478849411,5508,1,None,None,Driving
0dd799ac,2025-04-13 12:50:33,33bb48fe,1,20.573949886161618,0.0,0.04122772067785263,0.12860479950904846,10.053522109985352,0.000544559606595385,9.190725306267055e-05,-0.007185745052993298,-0.8495902419090271,1.3510822057724,9.817817687988281,-0.0025385236367583275,0.001808482687920332,0.3089067339897156,4988,1,None,None,Driving
b4c90a12,2025-04-13 12:50:34,33bb48fe,0,19.85119153696256,0.8500000238418579,0.0,0.006833160296082497,14.458372116088867,0.0005397936462259167,0.00011354056120920236,-0.007104835473001003,1.7094299793243408,0.29712459444999695,9.805384635925293,-0.0008991477079689503,-0.0018273331224918365,0.12258455157279968,5848,1,None,None,Driving
2db2608b,2025-04-13 12:50:35,e56fba8c,1,11.40013950624908,0.8500000238418579,0.0,0.022454997524619102,177.40847778320312,0.0005843293782277215,-0.0002195896217226883,-0.013148384168744087,2.6427762508392334,0.08308026939630508,9.796793937683105,-0.00023692796821705997,0.013366091065108776,0.030911602079868317,4988,1,None,Green,Driving
0b82e1b4,2025-04-13 12:50:36,e56fba8c,0,15.32030354598245,0.38998907804489136,0.0,0.008561359718441963,178.05123901367188,0.0005837941804713864,-0.00023611377539799376,-0.009430808946490288,2.413165807723999,0.08066964149475098,9.769392967224121,0.0010968955466523767,0.005059249233454466,0.0208803191781044,5292,1,None,Green,Driving
b1e26988,2025-04-13 12:50:37,67620aac,1,15.258699886887982,0.0,1.0,0.0006155604496598244,0.19710135459899902,-0.0002550054715158012,0.0006779571166344052,0.002454567002132535,0.8046494126319885,-0.023153789341449738,9.73444652557373,-0.00013353201211430132,-0.023753393441438675,0.013443338684737682,5544,1,None,Red,Driving
c8dfd97b,2025-04-13 12:50:38,67620aac,0,0.08087698402368476,0.0,1.0,-0.0016365943010896444,0.29052790999412537,-0.0002550414357926911,0.0006897251619968798,0.005367279052734375,0.11470159888267517,0.003461352549493313,9.625603675842285,0.00014716056466568261,-0.10658067464828491,-0.00010953589662676677,4756,1,None,Red,Driving
885af8c1,2025-04-13 12:50:42,21d62364,1,15.120073283638666,0.8500000238418579,0.0,-0.26547321677207947,108.3267593383789,0.00039590248381671245,-0.0009654881884342239,-0.018780212849378586,0.412347674369812,-1.69996976852417,9.775764465332031,0.0382680781185627,-0.008606936782598495,-0.5553986430168152,6012,1,vehicle.citroen.c3,None,Driving
4b9123b9,2025-04-13 12:50:42,21d62364,0,18.417382078459063,0.8500000238418579,0.0,-0.07404054701328278,99.43970489501953,0.0003775203701081864,-0.0009682424453558327,-0.01960403472185135,5.099320888519287,-0.6860136985778809,9.746970176696777,-0.005486518144607544,-0.016252612695097923,-0.1780218929052353,5212,1,vehicle.citroen.c3,None,Driving
676a66b2,2025-04-13 12:50:47,905d8477,1,14.370153510945999,0.0,1.0,0.028760991990566254,-89.6446304321289,5.522139660740777e-05,-0.0009590729430839794,-0.0029742049518972635,-9.926278114318848,0.009548187255859375,9.819032669067383,-0.0009823385626077652,0.012987738475203514,0.03825996071100235,5956,1,None,Red,Driving
f5f11d3b,2025-04-13 12:50:48,905d8477,0,8.630135288243546,0.8500000238418579,0.0,0.02106091007590294,-89.35041046142578,6.240938553503383e-05,-0.0009589218897021588,-0.0011939620599150658,-2.0791356563568115,-0.005742073059082031,9.718558311462402,-0.00016206043073907495,-0.0003095747670158744,0.011447163298726082,5800,1,None,None,Driving
e514f145,2025-04-13 12:50:51,c00cfe6e,1,20.43320282092524,0.5775284767150879,0.0,-0.23120778799057007,142.32504272460938,0.0005512281610720038,-0.0003836829917142658,-0.005199317820370197,0.7447736263275146,-2.7194278240203857,9.807565689086914,-0.00019021116895601153,-0.0002196484711021185,-0.439505934715271,5128,1,None,None,Driving
916ed391,2025-04-13 12:50:52,c00cfe6e,0,20.173139051273125,0.2970360815525055,0.0,-0.22350506484508514,133.17588806152344,0.000540327507536631,-0.0003945334768790023,-0.005187950097024441,-1.1167478561401367,-2.3885488510131836,9.808045387268066,0.0016328369965776801,0.001077919383533299,-0.43635451793670654,5424,1,None,None,Driving
107031f1,2025-04-13 12:50:53,905d8477,1,20.546647564035013,0.16396819055080414,0.0,0.018314752727746964,-88.11846160888672,0.0001811489005376643,-0.0009563820134422265,-0.0034193038009107113,0.08944790065288544,0.06803078949451447,9.809388160705566,-0.003240794176235795,-0.0003677064087241888,0.03303902596235275,5808,1,None,None,Driving
408744f5,2025-04-13 12:50:54,905d8477,0,20.340537600585364,0.26905760169029236,0.0,0.010995788499712944,-87.7681884765625,0.00020158497012801035,-0.0009555048894946128,-0.003456382779404521,-0.531878650188446,0.038708508014678955,9.814865112304688,-0.0004897842882201076,0.0003009735664818436,0.016046345233917236,5848,1,None,None,Driving
4829087a,2025-04-13 12:51:10,c00cfe6e,1,10.841235600328538,0.0,1.0,-0.000890448922291398,89.87787628173828,8.106082007941495e-05,-0.0004386517902573132,-0.005135154817253351,-6.390178203582764,-0.007133960723876953,9.803279876708984,-3.278721123933792e-06,0.0015699852956458926,-0.00026073091430589557,5276,1,None,Red,Driving
92343f77,2025-04-13 12:51:11,905d8477,1,18.88284015555342,0.2328229397535324,0.0,0.14306050539016724,-20.60780906677246,0.0005394567231604697,-0.0007224623500975928,-0.0033552933018654585,0.5247368812561035,0.7176637649536133,9.804337501525879,0.0021689869463443756,-0.0020865334663540125,0.1741989403963089,6072,1,None,None,Driving
e25da2aa,2025-04-13 12:51:11,796a5f61,1,20.168125045236284,0.40141984820365906,0.0,-0.0314335897564888,79.86494445800781,-0.0008040648959877217,-0.0004630852915909554,0.010839080438017845,-0.35901597142219543,-0.659030556678772,9.811624526977539,0.0019010496325790882,0.002336413599550724,0.0016601727111265063,5760,1,None,None,Driving
1f1329c6,2025-04-13 12:51:11,905d8477,0,18.67846297247834,0.1913096159696579,0.0,0.12605495750904083,-19.246950149536133,0.0005420476244921701,-0.0007134722065826473,-0.0034917830489575863,-0.198811873793602,0.5764627456665039,9.813124656677246,-0.002159356139600277,-0.0006700806552544236,0.13966895639896393,5904,1,None,None,Driving
279edf1a,2025-04-13 12:51:11,c00cfe6e,0,0.0001817036327879447,0.0,1.0,0.0,89.87450408935547,7.536990621304085e-05,-0.00043863856280600133,-0.005098686087876558,0.00040684198029339314,2.2330787032842636e-05,9.798345565795898,-2.2263266146183014e-06,-0.0045124744065105915,-1.7817899333749665e-07,5332,1,None,Red,Driving
5a560569,2025-04-13 12:51:12,796a5f61,0,20.34942809499675,0.3528803884983063,0.0,-0.003110622987151146,78.89640045166016,-0.0008288035881918177,-0.00045829527508363453,0.010715140961110592,0.2388300597667694,0.17503458261489868,9.815096855163574,0.00017339008627459407,-0.0011553659569472075,-0.10185498744249344,5724,1,None,None,Driving
c1a55531,2025-04-13 12:51:16,33bb48fe,1,16.742485176644784,0.3165340721607208,0.0,0.0018742046086117625,90.18528747558594,0.00010861529743522169,0.0008931968087499613,-0.007260322570800781,-0.5290877223014832,0.006676614284515381,9.811232566833496,-1.9295242964290082e-05,0.00013197437510825694,0.0040232646279037,5056,1,None,Red,Driving
6f5d0e4c,2025-04-13 12:51:17,905d8477,1,15.176268259252003,0.0637044608592987,0.0,0.03194776549935341,-2.19085693359375,0.0005531071787885367,-0.0006051517168214427,-0.0035158919636160135,-0.34467053413391113,0.005516997538506985,9.809699058532715,0.0007025953964330256,-1.555555900267791e-05,0.03353384882211685,5812,1,None,Green,Driving
30f54211,2025-04-13 12:51:17,905d8477,0,16.242341590159924,0.8500000238418579,0.0,0.03321630135178566,-1.477783203125,0.0005532540514678885,-0.0005937573298245243,-0.0036491774953901768,1.984824299812317,0.15390907227993011,9.797160148620605,0.0018052570521831512,-0.0030723237432539463,0.03854546323418617,5820,1,None,Green,Driving
e8307f31,2025-04-13 12:51:17,33bb48fe,0,0.0004137578214712114,0.0,1.0,-0.0021547055803239346,90.37393951416016,8.931603476014516e-05,0.0008931301917412818,-0.006476287730038166,-0.717362105846405,0.05459839105606079,9.722586631774902,4.041660577058792e-05,-0.003329548519104719,-2.1269261196721345e-07,5200,1,None,Red,Driving
ff46e5dc,2025-04-13 12:51:22,c2dc7196,1,17.369872827909763,0.8500000238418579,0.0,-0.23514731228351593,-124.84171295166016,-0.0001779633464593644,0.0009232614348615203,-0.003587760729715228,3.886918067932129,-2.9699389934539795,9.79260540008545,-0.02990712784230709,-0.035787515342235565,-0.3748979866504669,5008,1,None,None,Driving
35b08701,2025-04-13 12:51:23,c2dc7196,0,22.71474081045824,0.0,0.4492132365703583,-0.2443326711654663,-134.02847290039062,-0.00016235205826831134,0.0009088409770989367,-0.004945945460349321,10.190014839172363,-1.7276678085327148,9.587797164916992,-0.0014983490109443665,-0.0436166450381279,-0.3296162784099579,5328,1,None,None,Driving
039a4bc6,2025-04-13 12:51:46,c00cfe6e,1,20.92730466368439,0.15015831589698792,0.0,-0.07724425941705704,68.9964828491211,-0.00013153319329717306,-0.0004052131360209675,-0.005239143036305904,1.5182082653045654,-1.2599291801452637,9.810132026672363,-0.001439438434317708,-0.0007365643978118896,-0.16172590851783752,5284,1,None,None,Driving
583334e6,2025-04-13 12:51:47,c00cfe6e,0,19.680513209663786,0.6300519108772278,0.0,-0.15583999454975128,63.9571418762207,-0.00014774238970005626,-0.00039785281326209533,-0.005158157087862492,-0.788934051990509,-1.765683650970459,9.807140350341797,0.0013580014929175377,0.0003814312512986362,-0.3050730228424072,5504,1,None,None,Driving
f25fc116,2025-04-13 12:51:49,e56fba8c,1,13.860646628516896,0.0,1.0,-0.00031118179322220385,0.20794661343097687,-0.0002513474986756137,-0.0006514621204406075,0.0020515823271125555,-5.856890678405762,-0.018751952797174454,10.133623123168945,-0.0006279300432652235,0.03531966358423233,-0.0009388931794092059,4996,1,None,Red,Driving
31f23ce0,2025-04-13 12:51:50,e56fba8c,0,3.9996918797511993,0.0,1.0,-0.0006220098002813756,0.17450116574764252,-0.00025137626666094093,-0.0006438283047052584,0.024691618978977203,-15.403225898742676,-0.03352351859211922,9.897643089294434,0.00038213894004002213,0.1289937049150467,-0.0026913515757769346,5516,1,None,Red,Driving
8c1fc875,2025-04-13 12:52:01,726facb2,1,20.998506911107807,0.0,0.022985365241765976,-0.08814152330160141,160.50823974609375,0.0006096278040956804,-0.0006449904014122232,-0.029595259577035904,1.285041332244873,-1.4217455387115479,9.873918533325195,-0.07087882608175278,-0.010892961174249649,-0.38339200615882874,4840,1,None,None,Driving
75b266ef,2025-04-13 12:52:02,726facb2,0,20.119583237768236,0.442485511302948,0.0,-0.01869186945259571,157.33981323242188,0.0005981228684959206,-0.0006737473603163694,-0.029381178319454193,-0.5852167010307312,-0.17253880202770233,9.808297157287598,-0.014843140728771687,-0.00047697126865386963,-0.05460044741630554,4756,1,None,None,Driving
ad1b4bdc,2025-04-13 12:52:02,701066c9,1,16.810691757559965,0.36878347396850586,0.0,0.0,-179.8409423828125,-0.0001493536543364371,-0.00018658925531608078,0.14162403345108032,-0.789806067943573,0.00030343118123710155,9.808272361755371,-6.226061941561056e-07,0.0005145793547853827,-1.1204582506252336e-06,5356,1,None,Red,Driving
feeebff3,2025-04-13 12:52:04,701066c9,0,0.002217497562741134,0.0,1.0,0.0015787450829520822,-179.9216766357422,-0.00014930331462892354,-0.0002057135626784108,0.14293964207172394,-13.914889335632324,0.0789598748087883,9.605806350708008,0.00016506300016772002,-0.005616728216409683,-9.829464033828117e-07,5508,1,None,Red,Driving
a7880abc,2025-04-13 12:52:08,3ca2e272,1,24.73664773440353,0.0,0.699999988079071,-0.07647036761045456,-10.613572120666504,0.0005203641308497708,9.523286905833585e-05,0.04269397631287575,-0.4465881288051605,-0.6186020970344543,9.822157859802246,0.0012857606634497643,0.003811898874118924,-0.26427730917930603,5064,1,None,None,Driving
5e517192,2025-04-13 12:52:09,3ca2e272,0,20.674258872614487,0.0,0.3025554418563843,-0.019016670063138008,-13.032337188720703,0.0005236320309478515,0.00010907793268885272,0.042807579040527344,-3.0995919704437256,-0.2366885393857956,9.806258201599121,0.0005266996449790895,0.0006212391890585423,0.003098005661740899,5880,1,None,None,Driving
24c13cb6,2025-04-13 12:52:13,c2dc7196,1,14.78282795128774,0.0,1.0,0.0,-179.84274291992188,-0.00011789394331174208,-0.0001939819270750525,-0.004224434029310942,-4.897858142852783,0.0008750203996896744,9.836084365844727,-2.728455001488328e-06,0.024227196350693703,4.865761729888618e-05,5680,1,None,Red,Driving
b22331ba,2025-04-13 12:52:13,905d8477,1,20.611708790050063,0.24644212424755096,0.0,0.10295557975769043,14.47175407409668,0.0005280491772481355,0.0006927857749151938,-0.00346172321587801,-0.3306601643562317,0.38950490951538086,9.813203811645508,-0.004924273584038019,0.0004722726298496127,0.12467768788337708,5764,1,None,None,Driving
a3f26835,2025-04-13 12:52:14,905d8477,0,20.470245924459157,0.2822711169719696,0.0,0.138231098651886,16.699783325195312,0.0005246726132952517,0.0007023920572244076,-0.003420677036046982,0.09314361959695816,0.891329288482666,9.805350303649902,0.0024073049426078796,0.0003323520068079233,0.17546091973781586,5656,1,None,None,Driving
f0734425,2025-04-13 12:52:14,796a5f61,1,17.026426975720074,0.0,1.0,-0.00043982735951431096,-89.38372039794922,-0.00047123470379517585,-0.000964109380840999,0.010760611854493618,-0.3769509792327881,-0.006146639585494995,9.814441680908203,-9.170320117846131e-05,-0.0005705139483325183,-0.0011062686098739505,5544,1,None,Red,Driving
f6f8bdc3,2025-04-13 12:52:14,3ca2e272,1,18.47824029230847,0.828032374382019,0.0,0.009928738698363304,-6.47162389755249,0.0005423195411538018,0.00020358536513955428,0.04282485693693161,-5.575031757354736,0.06550326943397522,9.813313484191895,-0.0004891466815024614,0.001858787378296256,-0.019634367898106575,5796,1,None,None,Driving
648b0adb,2025-04-13 12:52:15,c2dc7196,0,0.01854111742614818,0.0,1.0,-0.0023931236937642097,-179.7253875732422,-0.00011786684589765173,-0.00020626980099368135,-0.002821540692821145,-0.11535698175430298,4.663167055696249e-05,9.830724716186523,6.671703886240721e-05,-0.03353174775838852,-1.0757747986644972e-05,5256,1,None,Red,Driving
62410a32,2025-04-13 12:52:15,796a5f61,0,2.6560484216307736,0.0,1.0,0.0015951069071888924,-89.52874755859375,-0.00045716021583075417,-0.0009639596296435045,0.012662620283663273,-20.226713180541992,0.051181793212890625,9.82657241821289,0.0011715814471244812,0.059500228613615036,-0.012071168050169945,5160,1,None,Red,Driving
964f9cbe,2025-04-13 12:52:15,3ca2e272,0,19.13859206700869,0.8500000238418579,0.0,0.023237179964780807,-3.7287302017211914,0.0005436432115004664,0.00022346368862867432,0.04286773502826691,-0.6479191780090332,0.14382097125053406,9.788093566894531,-0.00036126081249676645,0.0014845342375338078,0.009517715312540531,5120,1,None,None,Driving
e4c3c681,2025-04-13 12:52:16,f2b02d2f,1,20.24070281411366,0.44211259484291077,0.0,0.1611991822719574,6.961132526397705,0.0005445934976506805,8.735790934660921e-05,-0.004338760394603014,0.1746586114168167,0.9352923035621643,9.794121742248535,-0.010563305579125881,0.001317535643465817,0.26479509472846985,5564,1,None,None,Driving
287f06c8,2025-04-13 12:52:17,f2b02d2f,0,20.177741372285773,0.5281086564064026,0.0,0.055920492857694626,11.721014022827148,0.0005398896994535107,0.00010925015513297365,-0.004507789388298988,0.6500342488288879,0.536681056022644,9.81733512878418,-0.004590179771184921,-0.002670572604984045,0.11681918054819107,6008,1,None,None,Driving
c4973314,2025-04-13 12:52:22,f2b02d2f,1,20.058385746310886,0.5415105223655701,0.0,-0.05333566665649414,4.535605430603027,0.0005184095864620986,0.00022681521980582825,-0.004435577429831028,0.07116421312093735,-0.3152966797351837,9.807401657104492,0.0036427986342459917,-0.00023022403183858842,-0.08805650472640991,5016,1,None,None,Driving
c8d39ed1,2025-04-13 12:52:22,f2b02d2f,0,19.952681537184723,0.6126000881195068,0.0,-0.030209852382540703,3.2353169918060303,0.0005175445591021344,0.00024424139313698073,-0.004485816694796085,0.07348097115755081,-0.235229030251503,9.813079833984375,0.002055242657661438,-0.00014485839346889406,-0.04886629432439804,5852,1,None,None,Driving
c9763747,2025-04-13 12:52:32,c860a016,1,19.82204219506492,0.8178308606147766,0.0,-0.1667291671037674,143.16647338867188,0.0005487327304081191,-0.00038321142964819647,-0.008561363443732262,0.18412327766418457,-1.8348064422607422,9.764328956604004,0.00489235483109951,0.015746165066957474,-0.3608575761318207,4888,1,None,None,Driving
5e22e56b,2025-04-13 12:52:33,c860a016,0,20.952166845126904,0.0,0.699999988079071,-0.23271022737026215,133.3028564453125,0.0005351286736754446,-0.0003965922302984715,-0.006964187603443861,-3.749688148498535,-3.588270425796509,9.980436325073242,-0.02892996184527874,0.05603479966521263,-0.4435034692287445,5420,1,None,None,Driving
a4e5ab8a,2025-04-13 12:52:33,905d8477,1,18.26536818223393,0.30523616075515747,0.0,0.014309578575193882,89.46115112304688,0.00014480317119591746,0.0009247381804232667,-0.0033705520909279585,0.048298753798007965,0.12076583504676819,9.805976867675781,0.00012204782251501456,9.460633737035096e-05,0.014149460941553116,5564,1,None,None,Driving
e772b82a,2025-04-13 12:52:34,905d8477,0,18.04250347700979,0.06534504145383835,0.0,0.011102944612503052,89.66828155517578,0.00013348055854578433,0.0009247462676732917,-0.003430671524256468,-0.3850325644016266,-0.014437884092330933,9.805272102355957,8.784919191384688e-05,-0.00012005533062620088,0.013109399005770683,5460,1,None,None,Driving
ebbeb8fd,2025-04-13 12:52:34,c00cfe6e,1,12.847880828652128,0.0,1.0,-0.0006155604496598244,0.1710423082113266,-0.00022363866108321417,0.0006816172140948178,-0.005174980033189058,-6.451295375823975,-0.008885910734534264,9.806915283203125,-2.014582059928216e-05,0.0019502145005390048,-0.00038653690717183053,4784,1,None,Red,Driving
013cec6a,2025-04-13 12:52:35,c00cfe6e,0,0.00017407388835679593,0.0,1.0,0.0,0.16985273361206055,-0.00022365983870997752,0.000688724604682361,-0.0050038909539580345,0.000219218636630103,-2.2233667550608516e-05,9.798833847045898,2.1849801612461306e-07,-0.00445169722661376,-1.4219992294783879e-07,5008,1,None,Red,Driving
f48c428b,2025-04-13 12:52:36,e6b7d215,1,12.693785764864112,0.8500000238418579,0.0,-0.013143143616616726,-4.055359363555908,0.0005504509283582593,-0.0006541062399826402,-0.01065418217331171,-1.7285385131835938,-0.038854751735925674,9.800238609313965,-0.00015589121903758496,-0.0011737497989088297,0.0662073940038681,4992,1,None,Red,Driving
ac78311c,2025-04-13 12:52:37,e6b7d215,0,0.0019209593107936992,0.0,1.0,0.04536091536283493,-3.8798229694366455,0.0005508042315369721,-0.0006500317737624784,-0.00972389243543148,0.04958656430244446,0.006563268601894379,9.72691822052002,-0.00044433961738832295,-0.012131048366427422,2.276330178574426e-06,5596,1,None,Red,Driving
082d342a,2025-04-13 12:52:47,4bac2da4,1,14.57041188644937,0.8500000238418579,0.0,0.11547636985778809,-6.457616329193115,-0.0002525757155069641,-0.0008039744969945444,-0.006104621570557356,4.777334213256836,0.5383383631706238,9.813530921936035,0.00011904643179150298,-0.0002343421510886401,0.12187954783439636,5532,1,None,None,Driving
